# Milepost, Milepost Feet, Sync Count, Sync Sample, Speed, Linecode, Division Code, SubDivision Code, Track Class, Posted Speed, Track Number, Gradient, ALD, L Surface 31, L Surface 62, L Surface 124, R Surface 31, R Surface 62, R Surface 124, L Alignment 31, L Alignment 62, L Alignment 124, R Alignment 31, R Alignment 62, R Alignment 124, Gage, RESERVE, Crosslevel, Crosslevel rate, Curvature, Curvature rate, Curve Transition Status, Readj Curve Transition Status, ISR1, ISR2, Delayed time between samples, RC/62, L Profile short, R Profile short, L Profile space curve, R Profile space curve, L Alignment space curve, R Alignment space curve, Termiflex Status Bit, RC/20, RC/31, RC/55, L Alignment Raw S, L Alignment Raw M, R Alignment Raw S, R Alignment Raw M, L Comb AlignProf S, L Comb AlignProf M, L Comb AlignProf L, R Comb AlignProf S, R Comb AlignProf M, R Comb AlignProf L, Latitude, Longitude
113, 2852, 0, 865, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01678466772, 0.003051757767, 0, 0.06988525286, 0.01678466772, 0, -0.01220703152, 0.0141143802, 0, -0.03204345775, -0.008010864437, 0, 56.66674805, 57.00946045, -0.1477050759, -0.02197265592, 0, 0, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, -0.02441406214, 0.006103515534, 0.08178710816, 0, 0, 0, 0, 0, 0, -0.02166748015, -0.03479003854, -0.03570556587, -0.05218505859, 51.77220411, -104.1817022
113, 2853, 0, 866, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01403808573, -0.006103515534, 0, 0.07049560442, 0.006103515534, 0, -0.00152587894, 0.02021789596, 0, -0.04425048927, -0.01068115258, 0, 56.67681885, 57.00671387, -0.1538085915, -0.02807617146, 0, 0, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, -0.008544921748, -0.002441406214, 0.07324218641, 0, 0, 0, 0, 0, 0, -0.01342773417, -0.04577636651, -0.031433105, -0.05340576172, 51.77220396, -104.1817066
113, 2854, 0, 867, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01556396461, -0.01892089816, 0, 0.0720214833, -0.0170898435, 0, 0.005340576291, 0.02975463934, 0, -0.04539489848, -0.004577636821, 0, 56.68139649, 57.00274658, -0.1550292946, -0.02929687456, 0, 0, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, -0.001220703107, 0.001220703107, 0.06958007709, 0, 0, 0, 0, 0, 0, -0.007324218641, -0.04699706961, -0.02410888636, -0.04791259766, 51.77220382, -104.181711
113, 2855, 0, 868, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01678466772, -0.03021240189, 0, 0.05584716714, -0.04760742117, 0, 0.008392334172, 0.0370025643, 0, -0.04043579192, 0.004959106556, 0, 56.67529297, 57.00244141, -0.1428222635, -0.01586914039, 0, 0, 0, 0, 0, 0, 4672, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.02075195282, -0.001220703107, 0.04760742117, 0, 0, 0, 0, 0, 0, -0.00366210932, -0.04241943296, -0.01922607393, -0.04058837891, 51.77220367, -104.1817154
113, 2856, 0, 869, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01464843728, -0.04669189384, 0, 0.04180908141, -0.07690429573, 0, 0.01487731967, 0.03433227616, 0, -0.03471374589, 0.01678466834, 0, 56.66003418, 56.99908447, -0.1306152324, -0.004882812427, 0, 0, 0, 0, 0, 0, 4672, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.02563476524, -0.01464843728, 0.01342773417, 0, 0, 0, 0, 0, 0, 0.001525878884, -0.03601074165, -0.02166748015, -0.03234863281, 51.77220352, -104.1817198
113, 2857, 0, 870, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.008544921748, -0.06927490131, 0, 0.031433105, -0.09735107277, 0, 0.01144409205, 0.02517700252, 0, -0.01716613808, 0.02632141172, 0, 56.63775635, 56.99633789, -0.12573242, 0, 0, 0, 0, 0, 0, 0, 4666, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.05126953049, -0.007324218641, 0.01098632796, 0, 0, 0, 0, 0, 0, -0.001525878884, -0.02075195282, -0.02716064413, -0.02532958984, 51.77220337, -104.1817243
113, 2858, 0, 871, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.008850097524, -0.08453369015, 0, 0.02777099568, -0.1116943343, 0, 0.008773803907, 0.01869201702, 0, 0.009155273642, 0.02670288146, 0, 56.61883545, 56.99420166, -0.1196289045, 0.006103515534, 0, 0, 0, 0, 0, 0, 4666, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.0537109367, -0.01464843728, 0.04028320252, 0, 0, 0, 0, 0, 0, -0.003967285097, 0.002136230437, -0.03112792922, -0.02532958984, 51.77220322, -104.1817287
113, 2859, 0, 872, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02014160126, -0.08331298704, 0, 0.03936767519, -0.1028442367, 0, 0.007629394702, 0.01335144073, 0, 0.02670288146, 0.01335144073, 0, 56.61608887, 56.9911499, -0.1171874983, 0.009765624854, 0, 0, 0, 0, 0, 0, 4669, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.05859374913, 0.006103515534, 0.06835937398, 0, 0, 0, 0, 0, 0, -0.005187988204, 0.01678466772, -0.03570556587, -0.03723144531, 51.77220307, -104.1817331
113, 2860, 0, 873, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03723144476, -0.06195068267, 0, 0.04669189384, -0.09582519388, 0, 0.01258850126, 0.01602172887, 0, 0.02098083543, 0.002670288146, 0, 56.62524415, 56.99481201, -0.1110839827, 0.01464843728, 0, 0, 0, 0, 0, 0, 4669, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.0537109367, 0.01342773417, 0.06713867087, 0, 0, 0, 0, 0, 0, -0.001220703107, 0.01190185529, -0.03448486277, -0.04699707031, 51.77220292, -104.1817375
113, 2861, 0, 874, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.06439208888, -0.01647949194, 0, 0.07507324107, -0.08331298704, 0, 0.01831054728, 0.02288818411, 0, 0.02059936569, 0.008010864437, 0, 56.63409424, 57.00610352, -0.1074218734, 0.02075195282, 0, 0.01, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.02685546835, 0.03173828078, 0.02929687456, 0, 0, 0, 0, 0, 0, 0.002441406214, 0.01007080063, -0.02960205034, -0.04272460938, 51.77220277, -104.1817419
113, 2862, 0, 875, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.07537841685, 0.02532958947, 0, 0.07324218641, -0.07720947151, 0, 0.02098083543, 0.01449584993, 0, 0.02326965384, 0.02365112358, 0, 56.63409424, 57.01251221, -0.09399413922, 0.03295898388, 0, 0.01, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, 0.01220703107, 0.05493163981, 0.008544921748, 0, 0, 0, 0, 0, 0, 0.004882812427, 0.01037597641, -0.0366210932, -0.02960205078, 51.77220262, -104.1817463
113, 2863, 0, 876, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.08026122927, 0.05218505782, 0, 0.07629394418, -0.0588989249, 0, 0.02441406305, 0.001144409205, 0, 0.02555847225, 0.04196167086, 0, 56.63226319, 57.01281738, -0.09277343612, 0.0354003901, 0, 0.01, 0, 0, 0, 0, 4678, 0.1623535132, 0, 0, 0, 0, 0, 0, 0, -0.00366210932, 0.07446288952, -0.02075195282, 0, 0, 0, 0, 0, 0, 0.009155273301, 0.01129150374, -0.0485229485, -0.01556396484, 51.77220247, -104.1817507
113, 2864, 0, 877, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0668334951, 0.05645751869, 0, 0.06134033112, -0.0366210932, 0, 0.02632141172, -0.004959106556, 0, 0.03242492748, 0.0587463392, 0, 56.62677003, 57.00213623, -0.09399413922, 0.03417968699, 0, 0.01, 0, 0, 0, 0, 4678, 0.12573242, 0, 0, 0, 0, 0, 0, 0, -0.006103515534, 0.07934570194, -0.04028320252, 0, 0, 0, 0, 0, 0, 0.01190185529, 0.01739501927, -0.05493163981, -0.003967285156, 51.77220233, -104.1817551
113, 2865, 0, 878, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.04730224539, 0.04699706961, 0, 0.04882812427, -0.02868652301, 0, 0.02059936569, -0.008773803907, 0, 0.0370025643, 0.0717163102, 0, 56.61883545, 56.99633789, -0.1000976548, 0.02929687456, 0, 0.01, 0, 0, 0, 0, 4669, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.001220703107, 0.06713867087, -0.05737304602, 0, 0, 0, 0, 0, 0, 0.007629394418, 0.02166748015, -0.05920410068, 0.003662109375, 51.77220218, -104.1817595
113, 2866, 0, 879, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03234863233, 0.0366210932, 0, 0.0497436516, -0.004882812427, 0, 0.008010864437, -0.01983642622, 0, 0.03547668536, 0.07438659834, 0, 56.60876465, 56.98779297, -0.1159667951, 0.01464843728, 0, 0.01, 0, 0, 0, 0, 4669, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.001220703107, 0.05493163981, -0.08178710816, 0, 0, 0, 0, 0, 0, -0.001525878884, 0.02166748015, -0.06835937398, 0.003662109375, 51.77220203, -104.1817639
113, 2867, 0, 880, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01525878884, 0.0274658199, 0, 0.03967285097, 0.004882812427, 0, -0.001144409205, -0.01907348675, 0, 0.04844665636, 0.09078979695, 0, 56.59350587, 56.98535156, -0.1184082014, 0.01220703107, 0, 0.01, 0, 0, 0, 0, 4662, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01464843728, 0.04882812427, -0.08789062369, 0, 0, 0, 0, 0, 0, -0.009460449078, 0.03204345655, -0.06744384665, 0.01586914063, 51.77220188, -104.1817683
113, 2868, 0, 881, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.004272460874, 0.02166748015, 0, 0.02197265592, 0.01983642549, 0, -0.005722046026, -0.02059936569, 0, 0.07019043126, 0.1106262232, 0, 56.57122803, 56.98413086, -0.1293945293, 0.001220703107, 0, 0.01, 0, 0, 0, 0, 4662, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01586914039, 0.04394531185, -0.09887695165, 0, 0, 0, 0, 0, 0, -0.01342773417, 0.05065917893, -0.06713867087, 0.03173828125, 51.77220174, -104.1817727
113, 2869, 0, 882, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.03692626898, 0.006713867087, 0, -0.01647949194, 0.0131225584, 0, 0, -0.01144409205, 0, 0.0934600851, 0.1331329375, 0, 56.55413819, 56.98504639, -0.1269531231, 0.006103515534, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.0183105466, 0.03173828078, -0.09521484233, 0, 0, 0, 0, 0, 0, -0.009155273301, 0.06958007709, -0.05706787024, 0.05035400391, 51.77220159, -104.1817771
113, 2870, 0, 883, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.07232665908, -0.009460449078, 0, -0.05828857335, -0.008239745971, 0, 0.01258850126, 0.00152587894, 0, 0.1075744653, 0.1552581822, 0, 56.54620362, 56.9887085, -0.1184082014, 0.01342773417, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01953124971, 0.01953124971, -0.0891113268, 0, 0, 0, 0, 0, 0, -0.0009155273301, 0.08026122927, -0.0445556634, 0.06866455078, 51.77220144, -104.1817815
113, 2871, 0, 884, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.102539061, -0.02166748015, 0, -0.1031494125, -0.02838134723, 0, 0.003051757881, -0.006103515761, 0, 0.1091003442, 0.1705169716, 0, 56.52392579, 56.98809814, -0.1135253889, 0.0183105466, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.02319335903, 0.02075195282, -0.08666992058, 0, 0, 0, 0, 0, 0, -0.009460449078, 0.08178710816, -0.05004882738, 0.08056640625, 51.77220129, -104.1817859
113, 2872, 0, 885, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1248168927, -0.0354003901, 0, -0.1519775368, -0.06378173733, 0, -0.0007629394702, -0.01716613808, 0, 0.1037597679, 0.1701355018, 0, 56.50469971, 56.99053955, -0.09155273301, 0.04150390563, 0, 0, 0, 0, 0, 0, 4684, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.03906249942, -0.00366210932, -0.07080078019, 0, 0, 0, 0, 0, 0, -0.01281738262, 0.07751464728, -0.0576782218, 0.08087158203, 51.77220115, -104.1817903
113, 2873, 0, 886, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1263427716, -0.0366210932, 0, -0.1678466772, -0.08087158083, 0, -0.0007629394702, -0.01907348675, 0, 0.06294250629, 0.1438140901, 0, 56.52362061, 56.99176025, -0.07812499884, 0.05493163981, 0, 0, 0, 0, 0, 0, 4684, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.04150390563, -0.0183105466, -0.05493163981, 0, 0, 0, 0, 0, 0, -0.01220703107, 0.04547119073, -0.0576782218, 0.05920410156, 51.772201, -104.1817947
113, 2874, 0, 887, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1226806622, -0.02685546835, 0, -0.1757812474, -0.07537841685, 0, -0.001907348675, -0.02212524464, 0, 0.00152587894, 0.0869750996, 0, 56.57458497, 56.98779297, -0.07446288952, 0.05859374913, 0, 0, 0, 0, 0, 0, 4673, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.04394531185, -0.03173828078, -0.04028320252, 0, 0, 0, 0, 0, 0, -0.01190185529, -0.003051757767, -0.05950927646, 0.01281738281, 51.77220085, -104.1817991
113, 2875, 0, 888, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 9.999694675, -0.1101684554, -0.01068115218, 0, -0.1672363256, -0.06652831932, 0, -0.005722046026, -0.02403259331, 0, -0.03623962483, 0.04234314059, 0, 56.61730958, 56.98718262, -0.07446288952, 0.05859374913, 0, 0, 0, 0, 0, 0, 4673, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.03417968699, -0.04516601495, -0.03051757767, 0, 0, 0, 0, 0, 0, -0.01373290995, -0.03265380811, -0.06134033112, -0.02288818359, 51.7722007, -104.1818035
113, 2876, 0, 889, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 9.999694675, -0.09552001811, 0.005798339757, 0, -0.1629638648, -0.05981445223, 0, -0.01144409205, -0.02479553278, 0, -0.04844665636, 0.02441406305, 0, 56.62951661, 56.98626709, -0.07568359262, 0.05737304602, 0, -0.01, 0, 0, 0, 0, 4665, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.03295898388, -0.04028320252, -0.01953124971, 0, 0, 0, 0, 0, 0, -0.01770019505, -0.04119872985, -0.06225585845, -0.03753662109, 51.77220056, -104.1818079
113, 2877, 0, 890, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 9.999694675, -0.09002685413, 0.02136230437, 0, -0.1611328101, -0.05126953049, 0, -0.01792907755, -0.02708435119, 0, -0.04768371689, 0.01907348675, 0, 56.63226319, 56.98596191, -0.07568359262, 0.05737304602, 0, -0.01, 0, 0, 0, 0, 4665, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01464843728, -0.05004882738, -0.001220703107, 0, 0, 0, 0, 0, 0, -0.02197265592, -0.03906249942, -0.06347656155, -0.04119873047, 51.77220041, -104.1818124
113, 2878, 0, 891, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.08453369015, 0.0274658199, 0, -0.1525878884, -0.05340576092, 0, -0.01220703152, -0.01831054728, 0, -0.03395080642, 0.0282287604, 0, 56.63012696, 56.98687744, -0.07568359262, 0.05615234291, 0, -0.01, 0, 0, 0, 0, 4667, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.01953124971, -0.04028320252, -0.006103515534, 0, 0, 0, 0, 0, 0, -0.01892089816, -0.0262451168, -0.05432128825, -0.03356933594, 51.77220026, -104.1818168
113, 2879, 0, 892, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.07232665908, 0.03265380811, 0, -0.1309204082, -0.04333496029, 0, -0.01373291046, -0.007247924967, 0, -0.02403259331, 0.03967285245, 0, 56.62799073, 56.98657227, -0.08544921748, 0.04760742117, 0, -0.01, 0, 0, 0, 0, 4667, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.04760742117, -0.04272460874, -0.001220703107, 0, 0, 0, 0, 0, 0, -0.02105712859, -0.0170898435, -0.04516601495, -0.02258300781, 51.77220011, -104.1818212
113, 2880, 0, 893, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.04547119073, 0.04211425718, 0, -0.09582519388, -0.03784179631, 0, -0.01564025914, 0.003051757881, 0, -0.01907348675, 0.05645752079, 0, 56.62554932, 56.98931885, -0.09155273301, 0.04028320252, 0, -0.01, 0, 0, 0, 0, 4676, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.07080078019, -0.04272460874, -0.004882812427, 0, 0, 0, 0, 0, 0, -0.02288818325, -0.01281738262, -0.03692626898, -0.007629394531, 51.77219996, -104.1818255
113, 2881, 0, 894, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.01953124971, 0.05096435471, 0, -0.06958007709, -0.03265380811, 0, -0.0141143802, 0.008773803907, 0, -0.01335144073, 0.07324218914, 0, 56.62280274, 56.98809814, -0.08544921748, 0.04638671806, 0, -0.01, 0, 0, 0, 0, 4676, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.08178710816, -0.04516601495, -0.002441406214, 0, 0, 0, 0, 0, 0, -0.02166748015, -0.007934570194, -0.03234863233, 0.005493164063, 51.77219982, -104.1818299
113, 2882, 0, 895, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.008544921748, 0.06866454976, 0, -0.03082275345, -0.004577636651, 0, -0.01220703152, 0.01182556179, 0, -0.01602172887, 0.08087158384, 0, 56.62158204, 56.9911499, -0.09887695165, 0.03295898388, 0, 0, 0, 0, 0, 0, 4679, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.09277343612, -0.06835937398, -0.008544921748, 0, 0, 0, 0, 0, 0, -0.01892089816, -0.01098632796, -0.02960205034, 0.01190185547, 51.77219967, -104.1818343
113, 2883, 0, 896, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03173828078, 0.08544921748, 0, 0.01098632796, 0.0262451168, 0, -0.01640319861, 0.001144409205, 0, -0.02861023013, 0.07667541675, 0, 56.62432862, 56.99084473, -0.1123046858, 0.01953124971, 0, 0, 0, 0, 0, 0, 4679, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.09399413922, -0.09521484233, -0.02563476524, 0, 0, 0, 0, 0, 0, -0.02075195282, -0.02166748015, -0.0366210932, 0.009460449219, 51.77219952, -104.1818387
113, 2884, 0, 897, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0485229485, 0.09643554544, 0, 0.0445556634, 0.05950927646, 0, -0.02212524464, -0.008392334172, 0, -0.04501342874, 0.07324218914, 0, 56.62402344, 56.99664307, -0.1269531231, 0.004882812427, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.09277343612, -0.1098632796, -0.04394531185, 0, 0, 0, 0, 0, 0, -0.02410888636, -0.03570556587, -0.04241943296, 0.007629394531, 51.77219937, -104.1818431
113, 2885, 0, 898, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0668334951, 0.1113891585, 0, 0.08209228393, 0.1007080063, 0, -0.03433227616, -0.01983642622, 0, -0.05722046026, 0.06904602205, 0, 56.62097169, 57.00091553, -0.1452636697, -0.01220703107, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.07690429573, -0.1171874983, -0.05493163981, 0, 0, 0, 0, 0, 0, -0.03326415966, -0.04486083918, -0.05035400316, 0.004272460938, 51.77219922, -104.1818475
113, 2886, 0, 899, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.08178710816, 0.1242065411, 0, 0.1077270492, 0.1354980449, 0, -0.03662109457, -0.02517700252, 0, -0.05798339973, 0.0728607194, 0, 56.60906983, 57.00244141, -0.1562499977, -0.02441406214, 0, 0, 0, 0, 0, 0, 4672, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.06835937398, -0.1171874983, -0.06103515534, 0, 0, 0, 0, 0, 0, -0.03479003854, -0.04486083918, -0.05401611248, 0.007019042969, 51.77219908, -104.1818519
113, 2887, 0, 900, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.09765624854, 0.1412963846, 0, 0.1416015604, 0.1724243138, 0, -0.03051757881, -0.0282287604, 0, -0.05760193, 0.07476806808, 0, 56.59747315, 57.00152588, -0.1696777318, -0.03784179631, 0, 0, 0, 0, 0, 0, 4669, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.07446288952, -0.114746092, -0.06713867087, 0, 0, 0, 0, 0, 0, -0.03051757767, -0.04425048762, -0.05554199136, 0.009155273438, 51.77219893, -104.1818563
113, 2888, 0, 901, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.117492674, 0.1669311499, 0, 0.1635742163, 0.2044677704, 0, -0.03204345775, -0.03089904854, 0, -0.04844665636, 0.0728607194, 0, 56.5855713, 57.00335693, -0.170898435, -0.03906249942, 0, 0, 0, 0, 0, 0, 4669, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.07568359262, -0.102539061, -0.05493163981, 0, 0, 0, 0, 0, 0, -0.03173828078, -0.03601074165, -0.05859374913, 0.009155273438, 51.77219878, -104.1818607
113, 2889, 0, 902, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.1333618144, 0.1846313449, 0, 0.1806640598, 0.2261352505, 0, -0.02899169987, -0.02708435119, 0, -0.01373291046, 0.07820129569, 0, 56.57550049, 57.00335693, -0.1696777318, -0.03784179631, 0, 0, 0, 0, 0, 0, 4678, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.0720214833, -0.08178710816, -0.04272460874, 0, 0, 0, 0, 0, 0, -0.03021240189, -0.008850097524, -0.05676269447, 0.01403808594, 51.77219863, -104.1818651
113, 2890, 0, 903, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.1440429666, 0.1956176729, 0, 0.1840209934, 0.2395629847, 0, -0.0282287604, -0.02403259331, 0, 0.02212524464, 0.08430481145, 0, 56.57092286, 57.00457764, -0.1623535132, -0.03051757767, 0, 0, 0, 0, 0, 0, 4678, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.06469726466, -0.06103515534, -0.0366210932, 0, 0, 0, 0, 0, 0, -0.03021240189, 0.01983642549, -0.05432128825, 0.02044677734, 51.77219848, -104.1818696
113, 2891, 0, 904, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.1388549784, 0.1867675753, 0, 0.1748657201, 0.2359008754, 0, -0.02708435119, -0.02555847225, 0, 0.03852844324, 0.0934600851, 0, 56.56939698, 57.00518799, -0.159912107, -0.02807617146, 0, 0, 0, 0, 0, 0, 4682, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.04760742117, -0.05615234291, -0.03051757767, 0, 0, 0, 0, 0, 0, -0.02899169879, 0.03204345655, -0.05493163981, 0.02990722656, 51.77219833, -104.181874
113, 2892, 0, 905, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.122985838, 0.165405271, 0, 0.1669311499, 0.2178955046, 0, -0.02212524464, -0.02632141172, 0, 0.03890991298, 0.09536743377, 0, 56.57550049, 57.00335693, -0.1611328101, -0.02929687456, 0, -0.01, 0, 0, 0, 0, 4682, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.03417968699, -0.04272460874, -0.01586914039, 0, 0, 0, 0, 0, 0, -0.02441406214, 0.03234863233, -0.05493163981, 0.03112792969, 51.77219818, -104.1818784
113, 2893, 0, 906, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.09460449078, 0.1403808573, 0, 0.1467895486, 0.2066040008, 0, -0.0217437749, -0.02784729066, 0, 0.02021789596, 0.08430481145, 0, 56.59472657, 56.99938965, -0.1745605443, -0.04272460874, 0, -0.02, 0, 0, 0, 0, 4676, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, -0.008544921748, -0.02197265592, -0.004882812427, 0, 0, 0, 0, 0, 0, -0.02410888636, 0.01678466772, -0.05432128825, 0.02166748047, 51.77219803, -104.1818828
113, 2894, 0, 907, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.06439208888, 0.108032225, 0, 0.1196289045, 0.1791381809, 0, -0.01449584993, -0.01831054728, 0, 0.004196167086, 0.07019043126, 0, 56.61853028, 56.99603271, -0.1855468722, -0.05493163981, 0, -0.02, 0, 0, 0, 0, 4676, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.00366210932, -0.007324218641, 0.01586914039, 0, 0, 0, 0, 0, 0, -0.01892089816, 0.00274658199, -0.04516601495, 0.01129150391, 51.77219789, -104.1818872
113, 2895, 0, 908, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03601074165, 0.08178710816, 0, 0.08728027214, 0.1583862281, 0, 0.001144409205, -0.001144409205, 0, -0.003051757881, 0.05950927867, 0, 56.64385987, 56.99633789, -0.1928710909, -0.06347656155, 0, -0.02, 0, 0, 0, 0, 4670, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01586914039, 0.004882812427, 0.02807617146, 0, 0, 0, 0, 0, 0, -0.007934570194, -0.00366210932, -0.03112792922, 0.003662109375, 51.77219774, -104.1818916
113, 2896, 0, 909, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.005798339757, 0.05706787024, 0, 0.0485229485, 0.1281738262, 0, 0.0152587894, 0.01907348675, 0, 0.0007629394702, 0.06065368788, 0, 56.65972901, 56.99542236, -0.1928710909, -0.06469726466, 0, -0.01, 0, 0, 0, 0, 4670, 0.1184082014, 0, 0, 0, 0, 0, 0, 0, 0.01953124971, 0.007324218641, 0.0366210932, 0, 0, 0, 0, 0, 0, 0.002441406214, -0.001525878884, -0.01556396461, 0.0048828125, 51.77219759, -104.181896
